TOKEN,COMCODE,PDATE,HOURS,MINUTES,MODE,PDTIME,MCIP
9,002,2023-09-12,7,39,0,2023-09-12 07:39:00.000,10.10.0.80
9,002,2023-09-12,20,14,1,2023-09-12 20:14:00.000,10.10.0.81
9,002,2023-09-13,7,50,0,2023-09-13 07:50:00.000,10.10.0.80
9,002,2023-09-13,16,55,1,2023-09-13 16:54:59.999,10.10.0.81
9,002,2023-09-14,7,43,0,2023-09-14 07:42:59.999,10.10.0.80
9,002,2023-09-14,19,23,1,2023-09-14 19:22:59.999,10.10.0.81
9,002,2023-09-15,7,21,0,2023-09-15 07:20:59.999,10.10.0.80
9,002,2023-09-15,19,34,1,2023-09-15 19:33:59.999,10.10.0.81
9,002,2023-09-16,7,25,0,2023-09-16 07:25:00.000,10.10.0.80
9,002,2023-09-16,19,57,1,2023-09-16 19:56:59.999,10.10.0.81
9,002,2023-09-17,7,9,0,2023-09-17 07:08:59.999,10.10.0.80
9,002,2023-09-17,15,22,1,2023-09-17 15:22:00.000,10.10.0.81
10,002,2023-09-01,21,25,0,2023-09-01 21:24:59.999,10.10.0.80
10,002,2023-09-01,8,28,1,2023-09-01 08:27:59.999,10.10.0.81
10,002,2023-09-02,8,30,1,2023-09-02 08:29:59.999,10.10.0.81
10,002,2023-09-04,20,16,0,2023-09-04 20:15:59.999,10.10.0.80
10,002,2023-09-05,21,37,0,2023-09-05 21:36:59.999,10.10.0.80
10,002,2023-09-05,9,9,1,2023-09-05 09:09:00.000,10.10.0.81
10,002,2023-09-06,8,24,0,2023-09-06 08:24:00.000,10.10.0.80
10,002,2023-09-06,22,0,0,2023-09-06 21:59:59.999,10.10.0.80
10,002,2023-09-07,8,36,1,2023-09-07 08:36:00.000,10.10.0.81
10,002,2023-09-08,21,39,0,2023-09-08 21:38:59.999,10.10.0.80
10,002,2023-09-09,20,19,0,2023-09-09 20:18:59.999,10.10.0.80
10,002,2023-09-09,8,47,1,2023-09-09 08:47:00.000,10.10.0.81
10,002,2023-09-09,20,19,1,2023-09-09 20:18:59.999,10.10.0.81
10,002,2023-09-10,8,14,1,2023-09-10 08:14:00.000,10.10.0.81
10,002,2023-09-11,21,53,0,2023-09-11 21:53:00.000,10.10.0.80
10,002,2023-09-12,21,47,0,2023-09-12 21:46:59.999,10.10.0.80
10,002,2023-09-12,8,40,1,2023-09-12 08:39:59.999,10.10.0.81
10,002,2023-09-13,21,34,0,2023-09-13 21:33:59.999,10.10.0.80
10,002,2023-09-13,8,49,1,2023-09-13 08:48:59.999,10.10.0.81
10,002,2023-09-14,21,47,0,2023-09-14 21:46:59.999,10.10.0.80
10,002,2023-09-14,8,40,1,2023-09-14 08:39:59.999,10.10.0.81
10,002,2023-09-15,21,56,0,2023-09-15 21:56:00.000,10.10.0.80
10,002,2023-09-15,8,25,1,2023-09-15 08:25:00.000,10.10.0.81
10,002,2023-09-16,21,58,0,2023-09-16 21:57:59.999,10.10.0.80
10,002,2023-09-16,8,47,1,2023-09-16 08:47:00.000,10.10.0.81
10,002,2023-09-17,21,51,0,2023-09-17 21:51:00.000,10.10.0.80
10,002,2023-09-17,8,47,1,2023-09-17 08:47:00.000,10.10.0.81
10,002,2023-09-18,8,26,1,2023-09-18 08:26:00.000,10.10.0.81
11,002,2023-09-01,9,18,0,2023-09-01 09:18:00.000,10.10.0.80
11,002,2023-09-01,18,43,1,2023-09-01 18:43:00.000,10.10.0.81
11,002,2023-09-03,8,35,0,2023-09-03 08:35:00.000,10.10.0.80
11,002,2023-09-03,18,19,1,2023-09-03 18:19:00.000,10.10.0.81
11,002,2023-09-04,9,6,0,2023-09-04 09:06:00.000,10.10.0.80
11,002,2023-09-04,12,48,1,2023-09-04 12:47:59.999,10.10.0.81
11,002,2023-09-05,9,3,0,2023-09-05 09:02:59.999,10.10.0.80
11,002,2023-09-06,11,16,1,2023-09-06 11:15:59.999,10.10.0.81
11,002,2023-09-07,9,3,0,2023-09-07 09:02:59.999,10.10.0.80
11,002,2023-09-07,18,43,1,2023-09-07 18:43:00.000,10.10.0.81
11,002,2023-09-08,8,59,0,2023-09-08 08:59:00.000,10.10.0.80
11,002,2023-09-08,18,20,1,2023-09-08 18:20:00.000,10.10.0.81
11,002,2023-09-09,9,35,0,2023-09-09 09:34:59.999,10.10.0.80
11,002,2023-09-09,18,13,1,2023-09-09 18:12:59.999,10.10.0.81
11,002,2023-09-12,9,5,0,2023-09-12 09:04:59.999,10.10.0.80
11,002,2023-09-12,18,45,1,2023-09-12 18:45:00.000,10.10.0.81
11,002,2023-09-13,8,56,0,2023-09-13 08:56:00.000,10.10.0.80
11,002,2023-09-13,18,33,1,2023-09-13 18:33:00.000,10.10.0.81
11,002,2023-09-14,9,56,0,2023-09-14 09:56:00.000,10.10.0.80
11,002,2023-09-15,8,43,0,2023-09-15 08:42:59.999,10.10.0.80
11,002,2023-09-15,18,35,1,2023-09-15 18:34:59.999,10.10.0.81
11,002,2023-09-16,8,58,0,2023-09-16 08:58:00.000,10.10.0.80
11,002,2023-09-16,18,8,1,2023-09-16 18:08:00.000,10.10.0.81
11,002,2023-09-18,10,41,0,2023-09-18 10:41:00.000,10.10.0.80
11,002,2023-09-18,18,24,1,2023-09-18 18:23:59.999,10.10.0.81
11,002,2023-09-19,8,54,0,2023-09-19 08:53:59.999,10.10.0.80
14,002,2023-09-01,13,6,0,2023-09-01 13:06:00.000,10.10.0.80
14,002,2023-09-01,0,16,1,2023-09-01 00:15:59.999,10.10.0.81
14,002,2023-09-02,13,17,0,2023-09-02 13:17:00.000,10.10.0.80
14,002,2023-09-02,0,6,1,2023-09-02 00:06:00.000,10.10.0.81
14,002,2023-09-03,12,15,0,2023-09-03 12:14:59.999,10.10.0.80
14,002,2023-09-03,1,38,1,2023-09-03 01:38:00.000,10.10.0.81
14,002,2023-09-03,23,44,1,2023-09-03 23:44:00.000,10.10.0.81
14,002,2023-09-04,13,11,0,2023-09-04 13:10:59.999,10.10.0.80
14,002,2023-09-04,23,28,1,2023-09-04 23:27:59.999,10.10.0.81
14,002,2023-09-05,13,2,0,2023-09-05 13:02:00.000,10.10.0.80
14,002,2023-09-05,23,33,1,2023-09-05 23:33:00.000,10.10.0.81
14,001,2023-09-06,13,6,0,2023-09-06 13:06:00.000,10.10.0.80
14,002,2023-09-07,13,14,0,2023-09-07 13:14:00.000,10.10.0.80
14,002,2023-09-07,0,17,1,2023-09-07 00:17:00.000,10.10.0.81
14,002,2023-09-08,13,16,0,2023-09-08 13:16:00.000,10.10.0.80
14,002,2023-09-08,1,2,1,2023-09-08 01:02:00.000,10.10.0.81
14,002,2023-09-09,13,59,0,2023-09-09 13:59:00.000,10.10.0.80
14,002,2023-09-09,1,39,1,2023-09-09 01:39:00.000,10.10.0.81
14,002,2023-09-10,13,5,0,2023-09-10 13:05:00.000,10.10.0.80
14,002,2023-09-10,0,13,1,2023-09-10 00:12:59.999,10.10.0.81
14,002,2023-09-11,13,2,0,2023-09-11 13:02:00.000,10.10.0.80
14,002,2023-09-11,0,0,1,2023-09-11 00:00:00.000,10.10.0.81
14,002,2023-09-11,23,56,1,2023-09-11 23:56:00.000,10.10.0.81
14,002,2023-09-14,13,0,0,2023-09-14 12:59:59.999,10.10.0.80
14,002,2023-09-15,13,6,0,2023-09-15 13:06:00.000,10.10.0.80
14,002,2023-09-15,0,8,1,2023-09-15 00:08:00.000,10.10.0.81
14,002,2023-09-16,13,22,0,2023-09-16 13:21:59.999,10.10.0.80
14,002,2023-09-16,0,5,1,2023-09-16 00:04:59.999,10.10.0.81
14,002,2023-09-17,13,39,0,2023-09-17 13:39:00.000,10.10.0.80
14,002,2023-09-17,0,22,1,2023-09-17 00:22:00.000,10.10.0.81
14,002,2023-09-17,23,38,1,2023-09-17 23:37:59.999,10.10.0.81
14,002,2023-09-18,13,6,0,2023-09-18 13:06:00.000,10.10.0.80
14,002,2023-09-18,23,10,1,2023-09-18 23:10:00.000,10.10.0.81
16,002,2023-09-01,13,27,0,2023-09-01 13:27:00.000,10.10.0.80
16,002,2023-09-01,0,36,1,2023-09-01 00:35:59.999,10.10.0.81
16,002,2023-09-02,0,43,1,2023-09-02 00:43:00.000,10.10.0.81
16,002,2023-09-03,12,49,0,2023-09-03 12:48:59.999,10.10.0.80
16,002,2023-09-04,13,22,0,2023-09-04 13:21:59.999,10.10.0.80
16,002,2023-09-04,0,0,1,2023-09-04 00:00:00.000,10.10.0.81
16,002,2023-09-04,22,34,1,2023-09-04 22:33:59.999,10.10.0.81
16,002,2023-09-05,13,22,0,2023-09-05 13:21:59.999,10.10.0.80
16,001,2023-09-06,13,28,0,2023-09-06 13:28:00.000,10.10.0.80
16,002,2023-09-06,0,7,1,2023-09-06 00:07:00.000,10.10.0.81
16,002,2023-09-06,22,27,1,2023-09-06 22:27:00.000,10.10.0.81
16,002,2023-09-07,12,58,0,2023-09-07 12:57:59.999,10.10.0.80
16,002,2023-09-07,23,59,1,2023-09-07 23:59:00.000,10.10.0.81
16,002,2023-09-08,13,26,0,2023-09-08 13:26:00.000,10.10.0.80
16,002,2023-09-08,23,3,1,2023-09-08 23:03:00.000,10.10.0.81
16,002,2023-09-09,13,36,0,2023-09-09 13:36:00.000,10.10.0.80
16,002,2023-09-10,13,17,0,2023-09-10 13:17:00.000,10.10.0.80
16,002,2023-09-10,0,33,1,2023-09-10 00:33:00.000,10.10.0.81
16,002,2023-09-10,23,52,1,2023-09-10 23:51:59.999,10.10.0.81
16,002,2023-09-11,12,46,0,2023-09-11 12:45:59.999,10.10.0.80
16,002,2023-09-11,23,5,1,2023-09-11 23:04:59.999,10.10.0.81
16,002,2023-09-12,12,58,0,2023-09-12 12:57:59.999,10.10.0.80
16,002,2023-09-12,22,48,1,2023-09-12 22:48:00.000,10.10.0.81
16,002,2023-09-13,13,27,0,2023-09-13 13:27:00.000,10.10.0.80
16,002,2023-09-13,22,40,1,2023-09-13 22:40:00.000,10.10.0.81
16,002,2023-09-16,13,41,0,2023-09-16 13:41:00.000,10.10.0.80
16,002,2023-09-16,23,34,1,2023-09-16 23:34:00.000,10.10.0.81
16,002,2023-09-17,13,21,0,2023-09-17 13:20:59.999,10.10.0.80
16,002,2023-09-17,22,31,1,2023-09-17 22:30:59.999,10.10.0.81
16,002,2023-09-18,13,18,0,2023-09-18 13:18:00.000,10.10.0.80
16,002,2023-09-18,22,0,1,2023-09-18 21:59:59.999,10.10.0.81
16,002,2023-09-19,13,11,0,2023-09-19 13:10:59.999,10.10.0.80
22,002,2023-09-01,13,2,0,2023-09-01 13:02:00.000,10.10.0.80
22,002,2023-09-01,21,47,1,2023-09-01 21:46:59.999,10.10.0.81
22,002,2023-09-02,13,9,0,2023-09-02 13:08:59.999,10.10.0.80
22,002,2023-09-02,23,39,1,2023-09-02 23:38:59.999,10.10.0.81
22,002,2023-09-03,11,26,0,2023-09-03 11:26:00.000,10.10.0.80
22,002,2023-09-03,19,54,1,2023-09-03 19:53:59.999,10.10.0.81
22,002,2023-09-04,13,7,0,2023-09-04 13:07:00.000,10.10.0.80
22,002,2023-09-04,22,34,1,2023-09-04 22:33:59.999,10.10.0.81
22,002,2023-09-05,13,11,0,2023-09-05 13:10:59.999,10.10.0.80
22,002,2023-09-05,23,2,1,2023-09-05 23:02:00.000,10.10.0.81
22,001,2023-09-06,13,15,0,2023-09-06 13:15:00.000,10.10.0.80
22,002,2023-09-06,22,25,1,2023-09-06 22:25:00.000,10.10.0.81
22,002,2023-09-07,13,4,0,2023-09-07 13:04:00.000,10.10.0.80
22,002,2023-09-07,22,0,1,2023-09-07 21:59:59.999,10.10.0.81
22,002,2023-09-10,10,43,0,2023-09-10 10:42:59.999,10.10.0.80
22,002,2023-09-10,20,26,1,2023-09-10 20:26:00.000,10.10.0.81
22,002,2023-09-11,12,58,0,2023-09-11 12:57:59.999,10.10.0.80
22,002,2023-09-11,22,36,1,2023-09-11 22:36:00.000,10.10.0.81
22,002,2023-09-12,13,0,0,2023-09-12 12:59:59.999,10.10.0.80
22,002,2023-09-12,22,20,1,2023-09-12 22:19:59.999,10.10.0.81
22,002,2023-09-13,13,4,0,2023-09-13 13:04:00.000,10.10.0.80
22,002,2023-09-13,22,22,1,2023-09-13 22:21:59.999,10.10.0.81
22,002,2023-09-14,13,5,0,2023-09-14 13:05:00.000,10.10.0.80
22,002,2023-09-14,23,27,1,2023-09-14 23:26:59.999,10.10.0.81
22,002,2023-09-15,13,15,0,2023-09-15 13:15:00.000,10.10.0.80
22,002,2023-09-15,18,30,1,2023-09-15 18:30:00.000,10.10.0.81
22,002,2023-09-19,13,40,0,2023-09-19 13:40:00.000,10.10.0.80
27,002,2023-09-01,21,34,0,2023-09-01 21:33:59.999,10.10.0.80
27,002,2023-09-01,7,22,1,2023-09-01 07:21:59.999,10.10.0.81
27,002,2023-09-02,7,28,1,2023-09-02 07:28:00.000,10.10.0.81
27,002,2023-09-03,21,44,0,2023-09-03 21:44:00.000,10.10.0.80
27,002,2023-09-04,21,32,0,2023-09-04 21:32:00.000,10.10.0.80
27,002,2023-09-04,7,19,1,2023-09-04 07:18:59.999,10.10.0.81
27,002,2023-09-05,21,43,0,2023-09-05 21:43:00.000,10.10.0.80
27,002,2023-09-05,7,25,1,2023-09-05 07:25:00.000,10.10.0.81
27,002,2023-09-06,21,42,0,2023-09-06 21:42:00.000,10.10.0.80
27,002,2023-09-06,7,18,1,2023-09-06 07:18:00.000,10.10.0.81
27,002,2023-09-07,7,28,1,2023-09-07 07:28:00.000,10.10.0.81
27,002,2023-09-08,21,33,0,2023-09-08 21:33:00.000,10.10.0.80
27,002,2023-09-09,21,40,0,2023-09-09 21:40:00.000,10.10.0.80
27,002,2023-09-09,7,33,1,2023-09-09 07:32:59.999,10.10.0.81
27,002,2023-09-10,21,35,0,2023-09-10 21:34:59.999,10.10.0.80
27,002,2023-09-10,7,26,1,2023-09-10 07:26:00.000,10.10.0.81
27,002,2023-09-11,21,39,0,2023-09-11 21:38:59.999,10.10.0.80
27,002,2023-09-11,7,34,1,2023-09-11 07:33:59.999,10.10.0.81
27,002,2023-09-12,21,39,0,2023-09-12 21:38:59.999,10.10.0.80
27,002,2023-09-12,7,27,1,2023-09-12 07:27:00.000,10.10.0.81
27,002,2023-09-13,21,39,0,2023-09-13 21:38:59.999,10.10.0.80
27,002,2023-09-13,7,26,1,2023-09-13 07:26:00.000,10.10.0.81
27,002,2023-09-14,21,40,0,2023-09-14 21:40:00.000,10.10.0.80
27,002,2023-09-14,7,33,1,2023-09-14 07:32:59.999,10.10.0.81
27,002,2023-09-15,21,40,0,2023-09-15 21:40:00.000,10.10.0.80
27,002,2023-09-15,7,24,1,2023-09-15 07:23:59.999,10.10.0.81
27,002,2023-09-16,7,21,1,2023-09-16 07:20:59.999,10.10.0.81
27,002,2023-09-17,21,41,0,2023-09-17 21:41:00.000,10.10.0.80
27,002,2023-09-18,21,38,0,2023-09-18 21:37:59.999,10.10.0.80
27,002,2023-09-18,7,41,1,2023-09-18 07:41:00.000,10.10.0.81
27,002,2023-09-19,7,23,1,2023-09-19 07:22:59.999,10.10.0.81
28,002,2023-09-01,6,50,0,2023-09-01 06:49:59.999,10.10.0.80
28,002,2023-09-01,16,22,1,2023-09-01 16:21:59.999,10.10.0.81
28,002,2023-09-02,7,0,0,2023-09-02 06:59:59.999,10.10.0.80
28,002,2023-09-02,16,50,1,2023-09-02 16:50:00.000,10.10.0.81
28,002,2023-09-03,7,10,0,2023-09-03 07:09:59.999,10.10.0.80
28,002,2023-09-03,16,56,1,2023-09-03 16:55:59.999,10.10.0.81
28,002,2023-09-04,7,5,0,2023-09-04 07:05:00.000,10.10.0.80
28,002,2023-09-04,16,41,1,2023-09-04 16:41:00.000,10.10.0.81
28,002,2023-09-06,6,52,0,2023-09-06 06:52:00.000,10.10.0.80
28,002,2023-09-06,16,52,1,2023-09-06 16:52:00.000,10.10.0.81
28,002,2023-09-07,7,0,0,2023-09-07 06:59:59.999,10.10.0.80
28,002,2023-09-07,7,0,1,2023-09-07 06:59:59.999,10.10.0.81
28,002,2023-09-07,16,33,1,2023-09-07 16:32:59.999,10.10.0.81
28,002,2023-09-08,6,52,0,2023-09-08 06:52:00.000,10.10.0.80
28,002,2023-09-08,16,29,1,2023-09-08 16:29:00.000,10.10.0.81
28,002,2023-09-09,7,10,0,2023-09-09 07:09:59.999,10.10.0.80
28,002,2023-09-09,16,24,1,2023-09-09 16:23:59.999,10.10.0.81
28,002,2023-09-10,6,56,0,2023-09-10 06:56:00.000,10.10.0.80
28,002,2023-09-10,16,37,1,2023-09-10 16:37:00.000,10.10.0.81
28,002,2023-09-11,6,50,0,2023-09-11 06:49:59.999,10.10.0.80
28,002,2023-09-11,16,34,1,2023-09-11 16:33:59.999,10.10.0.81
28,002,2023-09-12,7,2,0,2023-09-12 07:02:00.000,10.10.0.80
28,002,2023-09-12,16,49,1,2023-09-12 16:49:00.000,10.10.0.81
28,002,2023-09-13,6,57,0,2023-09-13 06:56:59.999,10.10.0.80
28,002,2023-09-13,16,31,1,2023-09-13 16:30:59.999,10.10.0.81
28,002,2023-09-15,7,2,0,2023-09-15 07:02:00.000,10.10.0.80
28,002,2023-09-15,16,58,1,2023-09-15 16:57:59.999,10.10.0.81
28,002,2023-09-16,6,58,0,2023-09-16 06:57:59.999,10.10.0.80
28,002,2023-09-16,16,30,1,2023-09-16 16:30:00.000,10.10.0.81
28,002,2023-09-17,6,54,0,2023-09-17 06:54:00.000,10.10.0.80
28,002,2023-09-17,16,54,1,2023-09-17 16:53:59.999,10.10.0.81
28,002,2023-09-18,6,50,0,2023-09-18 06:49:59.999,10.10.0.80
28,002,2023-09-18,15,56,1,2023-09-18 15:56:00.000,10.10.0.81
29,002,2023-09-01,10,8,0,2023-09-01 10:07:59.999,10.10.0.80
29,002,2023-09-01,18,53,0,2023-09-01 18:53:00.000,10.10.0.80
29,002,2023-09-01,15,12,1,2023-09-01 15:11:59.999,10.10.0.81
29,002,2023-09-01,23,58,1,2023-09-01 23:58:00.000,10.10.0.81
29,002,2023-09-02,10,31,0,2023-09-02 10:30:59.999,10.10.0.80
29,002,2023-09-02,19,3,0,2023-09-02 19:03:00.000,10.10.0.80
29,002,2023-09-02,15,17,1,2023-09-02 15:17:00.000,10.10.0.81
29,002,2023-09-02,23,54,1,2023-09-02 23:53:59.999,10.10.0.81
29,002,2023-09-03,10,37,0,2023-09-03 10:37:00.000,10.10.0.80
29,002,2023-09-03,19,8,0,2023-09-03 19:07:59.999,10.10.0.80
29,002,2023-09-03,15,28,1,2023-09-03 15:27:59.999,10.10.0.81
29,002,2023-09-03,23,38,1,2023-09-03 23:37:59.999,10.10.0.81
29,002,2023-09-04,10,21,0,2023-09-04 10:20:59.999,10.10.0.80
29,002,2023-09-04,18,58,0,2023-09-04 18:57:59.999,10.10.0.80
29,002,2023-09-04,15,20,1,2023-09-04 15:20:00.000,10.10.0.81
29,002,2023-09-04,23,45,1,2023-09-04 23:45:00.000,10.10.0.81
29,002,2023-09-05,10,28,0,2023-09-05 10:28:00.000,10.10.0.80
29,002,2023-09-05,19,1,0,2023-09-05 19:00:59.999,10.10.0.80
29,002,2023-09-05,15,10,1,2023-09-05 15:10:00.000,10.10.0.81
29,002,2023-09-06,10,20,0,2023-09-06 10:19:59.999,10.10.0.80
